Recorder,StartTime,EndTime,StartTemp,EndTemp,SheetName,Year,species,1,2,3,4,5,6,7,8,9,10,E
Becky Fehn,16:09,16:33,92.1,87.7,25-Jul-12,2012,Pearl Crescent,0,0,0,0,0,1,0,0,0,0,1
Becky Fehn,16:09,16:33,92.1,87.7,25-Jul-12,2012,Silver-spotted Skipper,0,1,0,0,0,0,0,0,0,0,0
Becky Fehn,16:09,16:33,92.1,87.7,25-Jul-12,2012,Viceroy,0,0,1,0,0,0,0,0,1,1,0
Becky Fehn,13:07,13:43,89.4,90.2,31-Jul-12,2012,Black Swallowtail,0,0,0,0,0,0,0,0,1,0,0
Becky Fehn,13:07,13:43,89.4,90.2,31-Jul-12,2012,Cabbage White,1,0,0,0,0,0,0,0,0,0,0
Becky Fehn,13:07,13:43,89.4,90.2,31-Jul-12,2012,Clouded Sulphur,0,0,0,0,1,0,0,0,0,0,1
Becky Fehn,13:07,13:43,89.4,90.2,31-Jul-12,2012,Eastern Tailed Blue,2,2,3,1,0,0,0,0,2,5,2
Becky Fehn,13:07,13:43,89.4,90.2,31-Jul-12,2012,Least Skipper,0,0,0,0,0,0,1,0,0,0,0
Becky Fehn,13:07,13:43,89.4,90.2,31-Jul-12,2012,Monarch,1,0,0,0,0,0,0,0,0,0,0
Becky Fehn,13:07,13:43,89.4,90.2,31-Jul-12,2012,Orange Sulphur,0,0,0,3,0,1,0,0,0,0,0
Becky Fehn,13:07,13:43,89.4,90.2,31-Jul-12,2012,Pearl Crescent,2,1,1,2,2,0,0,0,0,0,4
Becky Fehn,13:07,13:43,89.4,90.2,31-Jul-12,2012,Eastern Tiger Swallowtail,0,0,1,0,0,0,0,0,0,0,0
Becky Fehn,13:26,14:02,93,93.4,8-Aug-12,2012,Clouded Sulphur,0,1,0,0,0,0,0,0,0,0,0
Becky Fehn,13:26,14:02,93,93.4,8-Aug-12,2012,Common Buckeye,0,3,0,0,0,0,0,0,0,0,0
Becky Fehn,13:26,14:02,93,93.4,8-Aug-12,2012,Eastern Tailed Blue,2,1,0,0,0,0,0,0,3,1,0
Becky Fehn,13:26,14:02,93,93.4,8-Aug-12,2012,Great Spangled Fritillary,0,0,0,0,0,0,0,0,1,0,0
Becky Fehn,13:26,14:02,93,93.4,8-Aug-12,2012,Least Skipper,0,0,0,0,0,0,1,0,1,0,0
Becky Fehn,13:26,14:02,93,93.4,8-Aug-12,2012,Monarch,1,0,1,0,1,0,0,0,0,0,2
Becky Fehn,13:26,14:02,93,93.4,8-Aug-12,2012,Orange Sulphur,1,0,0,1,1,1,0,0,1,1,1
Becky Fehn,13:26,14:02,93,93.4,8-Aug-12,2012,Pearl Crescent,2,1,0,0,0,0,2,0,1,0,0
Becky Fehn,13:26,14:02,93,93.4,8-Aug-12,2012,Viceroy,0,1,0,0,0,0,0,0,1,0,1
Becky Fehn,13:33,14:09,85.6,85.1,16-Aug-12,2012,Black Swallowtail,0,1,0,0,0,0,0,0,1,0,0
Becky Fehn,13:33,14:09,85.6,85.1,16-Aug-12,2012,Cabbage White,1,0,0,0,0,0,0,0,0,0,0
Becky Fehn,13:33,14:09,85.6,85.1,16-Aug-12,2012,Clouded Sulphur,1,1,0,0,0,0,0,0,0,0,1
Becky Fehn,13:33,14:09,85.6,85.1,16-Aug-12,2012,Common Buckeye,0,1,0,0,0,0,0,0,0,0,0
Becky Fehn,13:33,14:09,85.6,85.1,16-Aug-12,2012,Eastern Tailed Blue,0,2,0,0,0,0,0,0,3,4,5
Becky Fehn,13:33,14:09,85.6,85.1,16-Aug-12,2012,Least Skipper,0,0,0,0,0,0,1,1,0,0,0
Becky Fehn,13:33,14:09,85.6,85.1,16-Aug-12,2012,Monarch,3,0,0,0,0,0,1,0,0,2,2
Becky Fehn,13:33,14:09,85.6,85.1,16-Aug-12,2012,Orange Sulphur,1,0,0,0,0,0,0,0,0,2,3
Becky Fehn,13:33,14:09,85.6,85.1,16-Aug-12,2012,Pearl Crescent,0,2,0,2,0,3,2,1,0,2,0
Becky Fehn,13:33,14:09,85.6,85.1,16-Aug-12,2012,Viceroy,0,1,0,1,0,0,0,0,0,0,0
Becky Fehn,15:28,16:06,85,84.7,21-Aug-12,2012,Cabbage White,1,1,0,0,0,0,0,0,0,0,0
Becky Fehn,15:28,16:06,85,84.7,21-Aug-12,2012,Clouded Sulphur,1,2,0,0,0,0,0,0,0,0,1
Becky Fehn,15:28,16:06,85,84.7,21-Aug-12,2012,Common Buckeye,0,0,0,0,1,0,0,0,0,2,1
Becky Fehn,15:28,16:06,85,84.7,21-Aug-12,2012,Eastern Tailed Blue,2,9,0,2,0,0,0,2,4,6,15
Becky Fehn,15:28,16:06,85,84.7,21-Aug-12,2012,Monarch,3,0,0,1,1,4,0,0,0,0,2
Becky Fehn,15:28,16:06,85,84.7,21-Aug-12,2012,Orange Sulphur,0,0,0,1,0,0,0,0,0,0,4
Becky Fehn,15:28,16:06,85,84.7,21-Aug-12,2012,Pearl Crescent,0,1,0,1,1,0,0,0,0,2,8
Becky Fehn,15:28,16:06,85,84.7,21-Aug-12,2012,Summer Azure,0,1,0,0,0,0,0,0,0,0,0
Becky Fehn,15:28,16:06,85,84.7,21-Aug-12,2012,Viceroy,0,0,0,0,0,0,0,0,0,1,0
Becky Fehn,15:28,16:06,85,84.7,21-Aug-12,2012,Zabulon Skipper,0,0,0,0,0,0,0,0,0,0,1
Becky Fehn,13:36,14:17,94,95.1,31-Aug-12,2012,Cabbage White,0,1,0,0,0,0,0,0,0,0,0
Becky Fehn,13:36,14:17,94,95.1,31-Aug-12,2012,Clouded Sulphur,1,2,0,0,0,0,0,0,0,0,0
Becky Fehn,13:36,14:17,94,95.1,31-Aug-12,2012,Common Buckeye,3,5,0,0,0,0,0,0,0,1,0
Becky Fehn,13:36,14:17,94,95.1,31-Aug-12,2012,Eastern Tailed Blue,5,9,0,1,1,4,0,1,0,4,1
Becky Fehn,13:36,14:17,94,95.1,31-Aug-12,2012,Great Spangled Fritillary,0,0,1,0,0,0,0,0,0,0,0
Becky Fehn,13:36,14:17,94,95.1,31-Aug-12,2012,Monarch,1,0,1,2,0,0,1,1,0,0,0
Becky Fehn,13:36,14:17,94,95.1,31-Aug-12,2012,Orange Sulphur,2,0,1,0,1,0,1,0,0,0,2
Becky Fehn,13:36,14:17,94,95.1,31-Aug-12,2012,Pearl Crescent,5,6,1,1,1,2,0,0,2,5,1
Becky Fehn,13:36,14:17,94,95.1,31-Aug-12,2012,Eastern Tiger Swallowtail,0,0,0,0,2,0,0,0,0,0,0
Becky Fehn,13:36,14:17,94,95.1,31-Aug-12,2012,Viceroy,0,1,1,0,1,0,0,0,1,0,0
Becky Fehn,13:27,14:15,91.5,92.3,6-Sep-12,2012,Cabbage White,2,1,0,0,1,0,0,0,0,0,1
Becky Fehn,13:27,14:15,91.5,92.3,6-Sep-12,2012,Clouded Sulphur,7,4,1,0,0,1,0,0,0,1,2
Becky Fehn,13:27,14:15,91.5,92.3,6-Sep-12,2012,Common Buckeye,5,0,0,0,0,0,0,0,0,1,1
Becky Fehn,13:27,14:15,91.5,92.3,6-Sep-12,2012,Eastern Tailed Blue,0,6,1,2,4,3,3,1,7,8,22
Becky Fehn,13:27,14:15,91.5,92.3,6-Sep-12,2012,Least Skipper,0,0,0,0,0,0,0,0,0,1,0
Becky Fehn,13:27,14:15,91.5,92.3,6-Sep-12,2012,Monarch,1,3,1,1,1,1,0,0,2,4,4
Becky Fehn,13:27,14:15,91.5,92.3,6-Sep-12,2012,Orange Sulphur,9,2,0,1,1,0,0,0,0,1,2
Becky Fehn,13:27,14:15,91.5,92.3,6-Sep-12,2012,Painted Lady,3,0,0,0,0,0,0,0,0,0,0
Becky Fehn,13:27,14:15,91.5,92.3,6-Sep-12,2012,Pearl Crescent,32,12,0,3,0,8,2,1,7,15,14
Becky Fehn,13:27,14:15,91.5,92.3,6-Sep-12,2012,Pipevine Swallowtail,0,0,0,0,0,0,0,0,0,0,1
Becky Fehn,13:27,14:15,91.5,92.3,6-Sep-12,2012,Silver-spotted Skipper,0,2,0,0,0,0,0,0,0,0,0
Becky Fehn,13:27,14:15,91.5,92.3,6-Sep-12,2012,Eastern Tiger Swallowtail,0,0,0,0,1,0,0,0,0,0,0
Becky Fehn,13:27,14:15,91.5,92.3,6-Sep-12,2012,Viceroy,0,0,1,0,0,1,0,0,0,3,0
Becky Fehn,13:10,14:21,84.7,85.1,12-Sep-12,2012,Black Swallowtail,1,0,0,0,0,0,0,0,0,0,0
Becky Fehn,13:10,14:21,84.7,85.1,12-Sep-12,2012,Cabbage White,5,1,1,1,1,1,0,0,0,1,2
Becky Fehn,13:10,14:21,84.7,85.1,12-Sep-12,2012,Clouded Sulphur,5,5,1,0,0,0,0,0,0,9,8
Becky Fehn,13:10,14:21,84.7,85.1,12-Sep-12,2012,Common Buckeye,1,3,0,0,1,0,0,0,0,1,3
Becky Fehn,13:10,14:21,84.7,85.1,12-Sep-12,2012,Eastern Tailed Blue,5,9,0,2,2,2,2,0,10,14,15
Becky Fehn,13:10,14:21,84.7,85.1,12-Sep-12,2012,Monarch,7,2,5,1,1,1,0,0,1,4,6
Becky Fehn,13:10,14:21,84.7,85.1,12-Sep-12,2012,Orange Sulphur,4,4,2,2,0,0,1,0,0,0,9
Becky Fehn,13:10,14:21,84.7,85.1,12-Sep-12,2012,Painted Lady,0,2,1,0,0,0,0,0,0,2,0
Becky Fehn,13:10,14:21,84.7,85.1,12-Sep-12,2012,Pearl Crescent,15,15,8,5,8,10,2,0,9,23,19
Becky Fehn,13:10,14:21,84.7,85.1,12-Sep-12,2012,Red Admiral,0,0,0,0,0,0,0,1,0,0,0
Becky Fehn,13:10,14:21,84.7,85.1,12-Sep-12,2012,Viceroy,0,2,0,0,1,0,0,0,1,2,1
Becky Fehn,12:47,13:36,76.4,75.4,21-Sep-12,2012,Cabbage White,6,2,0,2,0,0,0,0,0,1,2
Becky Fehn,12:47,13:36,76.4,75.4,21-Sep-12,2012,Clouded Sulphur,1,2,0,0,1,1,0,0,0,1,1
Becky Fehn,12:47,13:36,76.4,75.4,21-Sep-12,2012,Common Buckeye,0,6,0,1,0,0,0,0,0,1,1
Becky Fehn,12:47,13:36,76.4,75.4,21-Sep-12,2012,Eastern Tailed Blue,4,6,1,0,0,4,0,0,0,3,2
Becky Fehn,12:47,13:36,76.4,75.4,21-Sep-12,2012,Monarch,1,2,7,1,0,0,0,1,0,3,5
Becky Fehn,12:47,13:36,76.4,75.4,21-Sep-12,2012,Orange Sulphur,2,6,1,0,0,6,1,0,0,2,4
Becky Fehn,12:47,13:36,76.4,75.4,21-Sep-12,2012,Painted Lady,0,1,0,0,0,0,0,0,1,0,1
Becky Fehn,12:47,13:36,76.4,75.4,21-Sep-12,2012,Pearl Crescent,3,2,0,3,0,0,3,0,0,4,10
Becky Fehn,12:47,13:36,76.4,75.4,21-Sep-12,2012,Viceroy,0,0,0,0,0,0,0,0,0,3,2
Becky Fehn,15:17,15:56,66.9,65.4,24-Sep-12,2012,Cabbage White,1,0,0,1,0,0,0,0,0,0,1
Becky Fehn,15:17,15:56,66.9,65.4,24-Sep-12,2012,Clouded Sulphur,2,2,0,0,0,0,0,0,1,1,3
Becky Fehn,15:17,15:56,66.9,65.4,24-Sep-12,2012,Common Buckeye,0,0,0,0,0,0,0,0,0,0,1
Becky Fehn,15:17,15:56,66.9,65.4,24-Sep-12,2012,Eastern Tailed Blue,2,1,0,0,0,0,0,0,0,3,2
Becky Fehn,15:17,15:56,66.9,65.4,24-Sep-12,2012,Monarch,0,2,3,6,2,3,6,0,2,4,3
Becky Fehn,15:17,15:56,66.9,65.4,24-Sep-12,2012,Orange Sulphur,1,1,0,0,0,0,0,0,1,1,2
Becky Fehn,15:17,15:56,66.9,65.4,24-Sep-12,2012,Painted Lady,0,1,0,0,0,0,1,0,0,1,0
Becky Fehn,15:17,15:56,66.9,65.4,24-Sep-12,2012,Pearl Crescent,1,3,1,3,0,0,0,0,4,4,3
Becky Fehn,15:17,15:56,66.9,65.4,24-Sep-12,2012,Viceroy,0,1,0,0,0,0,0,0,0,3,2
Taylor Craig,15:25,16:45,79.5,75.2,14-Jun-13,2013,Cabbage White,5,0,1,0,1,0,1,1,0,0,1
Taylor Craig,15:25,16:45,79.5,75.2,14-Jun-13,2013,Clouded Sulphur,0,2,0,0,1,0,0,0,0,0,0
Taylor Craig,15:25,16:45,79.5,75.2,14-Jun-13,2013,Common Wood Nymph,0,0,0,0,0,0,2,0,0,0,0
Taylor Craig,15:25,16:45,79.5,75.2,14-Jun-13,2013,Eastern Tailed Blue,0,0,0,0,2,0,0,0,1,0,1
Taylor Craig,15:25,16:45,79.5,75.2,14-Jun-13,2013,Least Skipper,0,0,0,0,0,0,0,0,0,1,1
Taylor Craig,15:25,16:45,79.5,75.2,14-Jun-13,2013,Little Glassy Wing,0,0,0,0,0,0,0,0,0,0,1
Taylor Craig,15:25,16:45,79.5,75.2,14-Jun-13,2013,Little Wood Satyr,0,0,0,0,0,0,0,4,0,0,0
Taylor Craig,15:25,16:45,79.5,75.2,14-Jun-13,2013,Orange Sulphur,0,0,0,0,0,0,0,0,0,2,0
Taylor Craig,15:25,16:45,79.5,75.2,14-Jun-13,2013,Pearl Crescent,2,0,0,1,2,0,0,0,0,0,1
Taylor Craig,15:25,16:45,79.5,75.2,14-Jun-13,2013,Summer Azure,0,0,0,0,0,0,0,1,0,1,1
Taylor Craig,12:25,13:23,76,77.2,19-Jun-13,2013,Cabbage White,3,1,1,1,0,0,2,0,0,2,0
Taylor Craig,12:25,13:23,76,77.2,19-Jun-13,2013,Clouded Sulphur,0,2,0,0,0,0,0,0,0,0,2
Taylor Craig,12:25,13:23,76,77.2,19-Jun-13,2013,Eastern Tailed Blue,0,2,1,0,0,0,0,0,0,0,2
Taylor Craig,12:25,13:23,76,77.2,19-Jun-13,2013,Eastern Tiger Swallowtail,0,0,0,0,0,0,0,0,0,1,1
Taylor Craig,12:25,13:23,76,77.2,19-Jun-13,2013,Least Skipper,0,0,0,0,1,0,0,0,3,1,0
Taylor Craig,12:25,13:23,76,77.2,19-Jun-13,2013,Little Wood Satyr,0,0,0,0,0,0,1,3,0,0,0
Taylor Craig,12:25,13:23,76,77.2,19-Jun-13,2013,Orange Sulphur,0,3,0,0,0,0,0,0,0,0,0
Taylor Craig and Rebekka Kiefer,12:36,13:44,77.9,82.4,1-Jul-13,2013,Cabbage White,0,1,0,0,0,0,0,0,0,0,0
Taylor Craig and Rebekka Kiefer,12:36,13:44,77.9,82.4,1-Jul-13,2013,Clouded Sulphur,1,2,0,0,0,0,0,0,0,0,3
Taylor Craig and Rebekka Kiefer,12:36,13:44,77.9,82.4,1-Jul-13,2013,Common Wood Nymph,0,0,0,0,0,0,0,1,0,0,0
Taylor Craig and Rebekka Kiefer,12:36,13:44,77.9,82.4,1-Jul-13,2013,Eastern Tailed Blue,1,0,0,1,3,4,0,1,0,1,2
Taylor Craig and Rebekka Kiefer,12:36,13:44,77.9,82.4,1-Jul-13,2013,Great Spangled Fritillary,0,0,0,0,0,0,0,1,0,0,3
Taylor Craig and Rebekka Kiefer,12:36,13:44,77.9,82.4,1-Jul-13,2013,Little Glassy Wing,0,0,0,0,0,0,0,1,0,0,0
Taylor Craig and Rebekka Kiefer,12:36,13:44,77.9,82.4,1-Jul-13,2013,Little Wood Satyr,0,0,0,0,0,0,0,0,1,0,0
Taylor Craig and Rebekka Kiefer,12:36,13:44,77.9,82.4,1-Jul-13,2013,Orange Sulphur,1,2,0,0,0,0,0,0,0,0,1
Taylor Craig and Rebekka Kiefer,12:36,13:44,77.9,82.4,1-Jul-13,2013,Silver-spotted Skipper,0,0,0,0,0,0,0,0,0,0,1
Taylor Craig and Rebekka Kiefer,12:36,13:44,77.9,82.4,1-Jul-13,2013,Summer Azure,0,0,0,0,0,0,0,0,0,0,1
Rebekka Keifer and Taylor Craig,11:07,12:02,79.3,82,8-Jul-13,2013,Cabbage White,0,1,0,0,0,1,0,0,0,0,1
Rebekka Keifer and Taylor Craig,11:07,12:02,79.3,82,8-Jul-13,2013,Clouded Sulphur,0,2,0,0,0,0,0,0,0,0,0
Rebekka Keifer and Taylor Craig,11:07,12:02,79.3,82,8-Jul-13,2013,Eastern Tailed Blue,1,1,1,1,2,2,0,1,1,4,0
Rebekka Keifer and Taylor Craig,11:07,12:02,79.3,82,8-Jul-13,2013,Eastern Tiger Swallowtail,0,2,0,0,0,0,0,0,0,0,0
Rebekka Keifer and Taylor Craig,11:07,12:02,79.3,82,8-Jul-13,2013,Orange Sulphur,1,3,0,0,0,0,0,0,0,0,0
Rebekka Keifer and Taylor Craig,11:07,12:02,79.3,82,8-Jul-13,2013,Pearl Crescent,0,4,0,2,0,1,0,0,2,0,2
Rebekka Keifer and Taylor Craig,11:07,12:02,79.3,82,8-Jul-13,2013,Silver-spotted Skipper,0,0,0,0,0,0,1,3,0,0,0
Rebekka Keifer and Taylor Craig,11:07,12:02,79.3,82,8-Jul-13,2013,Summer Azure,0,0,0,0,0,0,1,0,0,0,0
"Taylor Craig, Taylor Macy, and Sam Nau",15:34,16:37,93.4,93,17-Jul-13,2013,Black Swallowtail,0,0,0,0,0,0,0,0,0,1,0
"Taylor Craig, Taylor Macy, and Sam Nau",15:34,16:37,93.4,93,17-Jul-13,2013,Cabbage White,0,0,0,0,0,1,0,0,0,0,0
"Taylor Craig, Taylor Macy, and Sam Nau",15:34,16:37,93.4,93,17-Jul-13,2013,Clouded Sulphur,0,5,0,1,0,0,0,0,0,0,0
"Taylor Craig, Taylor Macy, and Sam Nau",15:34,16:37,93.4,93,17-Jul-13,2013,Eastern Tailed Blue,0,0,0,1,0,0,1,0,0,0,3
"Taylor Craig, Taylor Macy, and Sam Nau",15:34,16:37,93.4,93,17-Jul-13,2013,Eastern Tiger Swallowtail,0,0,0,0,0,0,0,0,0,2,0
"Taylor Craig, Taylor Macy, and Sam Nau",15:34,16:37,93.4,93,17-Jul-13,2013,Monarch,0,0,0,0,0,0,0,0,1,0,0
"Taylor Craig, Taylor Macy, and Sam Nau",15:34,16:37,93.4,93,17-Jul-13,2013,Orange Sulphur,1,0,0,0,0,0,0,0,0,1,0
"Taylor Craig, Taylor Macy, and Sam Nau",15:34,16:37,93.4,93,17-Jul-13,2013,Pearl Crescent,2,20,0,2,0,4,0,0,3,6,0
"Taylor Craig, Taylor Macy, and Sam Nau",15:34,16:37,93.4,93,17-Jul-13,2013,Silver-spotted Skipper,0,0,1,0,0,0,0,1,0,0,0
"Taylor Craig, Taylor Macy, and Sam Nau",15:34,16:37,93.4,93,17-Jul-13,2013,Spicebush Swallowtail,0,0,0,0,1,1,1,0,1,1,1
"Taylor Craig, Taylor Macy, and Sam Nau",15:34,16:37,93.4,93,17-Jul-13,2013,Summer Azure,0,0,0,0,0,0,4,2,1,0,0
"Taylor Craig, Taylor Macy, and Sam Nau",15:34,16:37,93.4,93,17-Jul-13,2013,Viceroy,0,1,0,0,0,0,0,0,0,0,0
Taylor Craig and Sam Nau,15:44,16:40,85.2,88.5,26-Jul-13,2013,Cabbage White,1,0,0,0,0,1,0,0,0,0,0
Taylor Craig and Sam Nau,15:44,16:40,85.2,88.5,26-Jul-13,2013,Clouded Sulphur,1,1,0,1,0,0,0,0,0,0,0
Taylor Craig and Sam Nau,15:44,16:40,85.2,88.5,26-Jul-13,2013,Eastern Tailed Blue,1,0,0,1,0,2,0,1,3,0,4
Taylor Craig and Sam Nau,15:44,16:40,85.2,88.5,26-Jul-13,2013,Monarch,1,0,0,0,0,0,0,0,0,0,0
Taylor Craig and Sam Nau,15:44,16:40,85.2,88.5,26-Jul-13,2013,Orange Sulphur,0,0,0,0,0,0,0,0,0,1,1
Taylor Craig and Sam Nau,15:44,16:40,85.2,88.5,26-Jul-13,2013,Pearl Crescent,0,1,0,0,0,0,2,0,1,3,2
Taylor Craig and Sam Nau,15:44,16:40,85.2,88.5,26-Jul-13,2013,Pipevine Swallowtail,0,0,0,1,0,0,0,0,0,0,0
Taylor Craig and Sam Nau,15:44,16:40,85.2,88.5,26-Jul-13,2013,Silver-spotted Skipper,2,0,0,0,0,0,0,2,0,0,1
Taylor Craig and Sam Nau,15:44,16:40,85.2,88.5,26-Jul-13,2013,Spicebush Swallowtail,0,0,0,0,0,1,0,0,0,1,0
Taylor Craig and Sam Nau,15:44,16:40,85.2,88.5,26-Jul-13,2013,Viceroy,1,2,0,0,0,0,0,0,0,0,0
"Taylor Craig, Taylor Macy, and Sam Nau",15:10,16:11,78.9,84.6,1-Aug-13,2013,Clouded Sulphur,0,5,0,0,0,0,0,0,0,0,0
"Taylor Craig, Taylor Macy, and Sam Nau",15:10,16:11,78.9,84.6,1-Aug-13,2013,Eastern Comma,0,0,0,0,0,0,1,0,0,0,0
"Taylor Craig, Taylor Macy, and Sam Nau",15:10,16:11,78.9,84.6,1-Aug-13,2013,Eastern Tailed Blue,1,5,0,1,0,0,1,1,7,2,2
"Taylor Craig, Taylor Macy, and Sam Nau",15:10,16:11,78.9,84.6,1-Aug-13,2013,European Skipper,0,0,0,0,0,1,0,0,0,0,0
"Taylor Craig, Taylor Macy, and Sam Nau",15:10,16:11,78.9,84.6,1-Aug-13,2013,Gray Hairstreak,1,0,0,0,0,0,0,0,0,0,0
"Taylor Craig, Taylor Macy, and Sam Nau",15:10,16:11,78.9,84.6,1-Aug-13,2013,Great Spangled Fritillary,0,0,0,0,0,1,0,0,0,0,0
"Taylor Craig, Taylor Macy, and Sam Nau",15:10,16:11,78.9,84.6,1-Aug-13,2013,Least Skipper,0,0,0,0,0,0,0,0,0,2,0
"Taylor Craig, Taylor Macy, and Sam Nau",15:10,16:11,78.9,84.6,1-Aug-13,2013,Little Glassy Wing,0,0,0,0,0,1,0,0,0,0,0
"Taylor Craig, Taylor Macy, and Sam Nau",15:10,16:11,78.9,84.6,1-Aug-13,2013,Pearl Crescent,2,2,1,3,0,2,0,0,2,2,1
"Taylor Craig, Taylor Macy, and Sam Nau",15:10,16:11,78.9,84.6,1-Aug-13,2013,Red Admiral,2,0,0,0,0,0,0,0,0,0,0
"Taylor Craig, Taylor Macy, and Sam Nau",15:10,16:11,78.9,84.6,1-Aug-13,2013,Red-banded Hairstreak,1,0,0,0,0,0,0,0,0,0,0
"Taylor Craig, Taylor Macy, and Sam Nau",15:10,16:11,78.9,84.6,1-Aug-13,2013,Spicebush Swallowtail,0,0,0,0,0,2,0,0,0,1,0
"Taylor Craig, Taylor Macy, and Sam Nau",15:10,16:11,78.9,84.6,1-Aug-13,2013,Summer Azure,1,0,0,1,0,0,0,2,0,0,0
"Taylor Craig, Taylor Macy, and Sam Nau",15:10,16:11,78.9,84.6,1-Aug-13,2013,Unknown Skipper,0,0,0,0,0,1,0,0,0,0,0
"Taylor Craig, Taylor Macy, and Sam Nau",15:10,16:11,78.9,84.6,1-Aug-13,2013,Viceroy,0,1,0,0,0,0,0,0,0,0,0
Sam Nau,15:15,15:48,86,84.8,7-Aug-13,2013,Cabbage White,0,0,0,1,0,0,0,0,0,0,0
Sam Nau,15:15,15:48,86,84.8,7-Aug-13,2013,Clouded Sulphur,0,1,0,0,0,0,0,0,0,0,0
Sam Nau,15:15,15:48,86,84.8,7-Aug-13,2013,Common Wood Nymph,1,0,0,0,0,0,0,0,0,0,0
Sam Nau,15:15,15:48,86,84.8,7-Aug-13,2013,Eastern Tiger Swallowtail,0,1,0,0,0,0,0,1,0,0,0
Sam Nau,15:15,15:48,86,84.8,7-Aug-13,2013,Eastern Tailed Blue,1,4,2,3,1,0,1,0,2,4,1
Sam Nau,15:15,15:48,86,84.8,7-Aug-13,2013,European Skipper,0,0,0,0,0,0,0,0,0,0,1
Sam Nau,15:15,15:48,86,84.8,7-Aug-13,2013,Least Skipper,0,0,0,0,0,0,1,0,3,2,0
Sam Nau,15:15,15:48,86,84.8,7-Aug-13,2013,Monarch,1,0,0,0,0,0,0,0,0,0,0
Sam Nau,15:15,15:48,86,84.8,7-Aug-13,2013,Pearl Crescent,0,0,0,1,1,0,1,0,1,0,3
Sam Nau,15:15,15:48,86,84.8,7-Aug-13,2013,Red-banded Hairstreak,0,0,0,0,0,0,0,0,0,1,0
Sam Nau,15:15,15:48,86,84.8,7-Aug-13,2013,Spicebush Swallowtail,0,0,0,1,0,0,0,0,0,0,0
Sam Nau,15:15,15:48,86,84.8,7-Aug-13,2013,Summer Azure,0,0,0,0,0,0,0,0,0,1,0
Sam Nau,15:15,15:48,86,84.8,7-Aug-13,2013,Viceroy,0,1,0,0,0,0,0,0,0,0,0
Taylor Craig,14:03,14:40,83.8,76.3,13-Aug-13,2013,Cabbage White,0,0,0,0,1,0,0,0,0,0,0
Taylor Craig,14:03,14:40,83.8,76.3,13-Aug-13,2013,Eastern Tailed Blue,0,6,1,0,0,0,0,0,0,2,3
Taylor Craig,14:03,14:40,83.8,76.3,13-Aug-13,2013,Least Skipper,0,0,0,0,0,2,1,0,1,0,0
Taylor Craig,14:03,14:40,83.8,76.3,13-Aug-13,2013,Monarch,0,1,0,0,0,0,0,0,0,0,0
Taylor Craig,14:03,14:40,83.8,76.3,13-Aug-13,2013,Pearl Crescent,0,0,0,1,0,1,1,0,0,2,0
RG,13:40,NA,74.6,NA,5-Sep-13,2013,Cabbage White,2,1,0,0,0,0,0,0,0,0,0
RG,13:40,NA,74.6,NA,5-Sep-13,2013,Clouded Sulphur,3,0,1,0,0,0,0,0,0,0,0
RG,13:40,NA,74.6,NA,5-Sep-13,2013,Common Buckeye,0,0,0,0,0,1,0,0,0,0,0
RG,13:40,NA,74.6,NA,5-Sep-13,2013,Eastern Tailed Blue,0,0,0,0,0,0,1,0,0,0,0
RG,13:40,NA,74.6,NA,5-Sep-13,2013,Orange Sulphur,3,0,0,0,0,1,0,0,0,0,0
RG,13:40,NA,74.6,NA,5-Sep-13,2013,Pearl Crescent,5,0,0,0,0,0,0,0,0,0,0
RG,13:40,NA,74.6,NA,5-Sep-13,2013,Skipper sp.,0,0,0,0,0,1,0,0,0,0,0
RG,13:40,NA,74.6,NA,5-Sep-13,2013,Spicebush Swallowtail,0,1,0,0,0,0,0,0,0,0,0
RG,13:40,NA,74.6,NA,5-Sep-13,2013,Viceroy,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,6-May-14,2014,Cabbage White,0,0,0,0,1,0,0,0,0,0,NA
NA,NA,NA,NA,NA,6-May-14,2014,Clouded Sulphur,0,0,0,0,0,0,0,0,1,0,NA
NA,NA,NA,NA,NA,6-May-14,2014,Pearl Crescent,1,0,0,0,0,0,0,0,0,0,NA
NA,NA,NA,NA,NA,6-May-14,2014,Skipper sp.,0,0,0,0,0,0,0,0,1,0,NA
Katy,13:48,14:31,83.3,89,13-May-14,2014,Pearl Crescent,1,0,1,0,0,0,0,0,1,0,NA
NA,14:13,14:58,70,70.4,21-May-14,2014,Clouded Sulphur,1,0,0,1,0,0,0,0,2,0,NA
NA,14:13,14:58,70,70.4,21-May-14,2014,Eastern Tailed Blue,1,0,0,0,0,0,0,0,0,0,NA
NA,14:13,14:58,70,70.4,21-May-14,2014,Pearl Crescent,1,0,1,1,0,0,0,0,0,2,NA
NA,14:17,15:29,79.5,77.8,30-May-14,2014,American Lady,0,1,0,0,0,0,0,0,0,0,NA
NA,14:17,15:29,79.5,77.8,30-May-14,2014,Black Swallowtail,0,0,0,0,1,0,0,0,0,0,NA
NA,14:17,15:29,79.5,77.8,30-May-14,2014,Delaware Skipper,0,1,0,0,1,0,0,0,0,0,NA
NA,14:17,15:29,79.5,77.8,30-May-14,2014,Eastern Tiger Swallowtail,0,0,0,0,1,0,0,0,0,0,NA
NA,14:17,15:29,79.5,77.8,30-May-14,2014,Little Wood Satyr,0,1,0,0,1,0,0,0,0,0,NA
